udi,product_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,type_L,type_M,tool_wear_group_mid,tool_wear_group_high
9599,L56778,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,L,1,11.199999999999989,61239.0,True,False,True,False
9600,L56779,299.0,310.1,1463,37.4,56,0,0,0,0,0,0,L,1,11.100000000000023,54716.2,True,False,True,False
9601,M24460,298.9,310.0,1561,45.3,58,0,0,0,0,0,0,M,1,11.100000000000023,70713.29999999999,False,True,True,False
9602,L56781,298.9,310.1,2109,18.0,61,0,0,0,0,0,0,L,1,11.200000000000045,37962.0,True,False,True,False
9603,L56782,298.9,310.2,1705,32.5,63,0,0,0,0,0,0,L,1,11.300000000000011,55412.5,True,False,True,False
9604,M24463,298.9,310.1,1549,40.2,65,0,0,0,0,0,0,M,1,11.200000000000045,62269.8,False,True,True,False
9605,H39018,299.0,310.2,1637,38.0,68,0,0,0,0,0,0,H,1,11.199999999999989,62206.0,False,False,True,False
9606,M24465,298.9,310.1,1484,37.9,73,0,0,0,0,0,0,M,1,11.200000000000045,56243.6,False,True,True,False
9607,L56786,298.9,310.1,1401,44.4,76,0,0,0,0,0,0,L,1,11.200000000000045,62204.4,True,False,True,False
9608,L56787,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,L,1,11.200000000000045,57812.799999999996,True,False,True,False
9609,M24468,298.9,310.1,1513,41.5,80,0,0,0,0,0,0,M,1,11.200000000000045,62789.5,False,True,True,False
9610,L56789,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,L,1,11.100000000000023,59240.99999999999,True,False,True,False
9611,L56790,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,L,1,11.100000000000023,62156.49999999999,True,False,True,False
9612,L56791,299.0,310.2,1432,42.2,87,0,0,0,0,0,0,L,1,11.199999999999989,60430.4,True,False,True,False
9613,M24472,299.0,310.2,1625,31.8,89,0,0,0,0,0,0,M,1,11.199999999999989,51675.0,False,True,True,False
9614,L56793,299.0,310.2,1377,62.5,92,1,0,0,1,0,0,L,1,11.199999999999989,86062.5,True,False,True,False
9615,M24474,299.1,310.3,1441,43.9,94,0,0,0,0,0,0,M,1,11.199999999999989,63259.9,False,True,True,False
9616,M24475,299.0,310.2,1564,39.9,97,0,0,0,0,0,0,M,1,11.199999999999989,62403.6,False,True,True,False
9617,L56796,298.9,310.1,1580,37.3,100,0,0,0,0,0,0,L,1,11.200000000000045,58933.99999999999,True,False,True,False
9618,L56797,299.0,310.2,1516,35.3,102,0,0,0,0,0,0,L,1,11.199999999999989,53514.799999999996,True,False,True,False
9619,L56798,299.0,310.1,1447,42.8,104,0,0,0,0,0,0,L,1,11.100000000000023,61931.6,True,False,True,False
9620,M24479,298.9,310.0,1323,52.9,106,0,0,0,0,0,0,M,1,11.100000000000023,69986.7,False,True,True,False
9621,L56800,298.9,310.0,1470,45.9,109,0,0,0,0,0,0,L,1,11.100000000000023,67473.0,True,False,True,False
9622,M24481,299.0,310.0,2049,19.5,111,0,0,0,0,0,0,M,1,11.0,39955.5,False,True,True,False
9623,L56802,298.9,310.0,1794,27.2,114,0,0,0,0,0,0,L,1,11.100000000000023,48796.799999999996,True,False,True,False
9624,L56803,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,L,1,11.200000000000045,64816.799999999996,True,False,True,False
9625,H39038,299.0,310.1,1555,38.6,118,0,0,0,0,0,0,H,1,11.100000000000023,60023.0,False,False,True,False
9626,M24485,299.0,310.1,1487,47.5,123,0,0,0,0,0,0,M,1,11.100000000000023,70632.5,False,True,True,False
9627,M24486,299.0,310.0,1341,58.9,126,0,0,0,0,0,0,M,1,11.0,78984.9,False,True,True,False
9628,M24487,298.9,310.0,1487,36.6,129,0,0,0,0,0,0,M,1,11.100000000000023,54424.200000000004,False,True,True,False
9629,H39042,299.0,310.0,1569,34.3,132,0,0,0,0,0,0,H,1,11.0,53816.7,False,False,True,False
9630,H39043,299.0,310.1,2053,19.7,137,0,0,0,0,0,0,H,1,11.100000000000023,40444.1,False,False,True,False
9631,L56810,299.0,310.1,1583,35.8,142,0,0,0,0,0,0,L,1,11.100000000000023,56671.399999999994,True,False,True,False
9632,L56811,299.0,310.0,1672,33.2,144,0,0,0,0,0,0,L,1,11.0,55510.4,True,False,True,False
9633,M24492,299.0,310.0,1337,57.4,146,0,0,0,0,0,0,M,1,11.0,76743.8,False,True,True,False
9634,H39047,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,H,1,11.0,58545.200000000004,False,False,True,False
9635,L56814,299.1,310.2,1425,52.7,154,0,0,0,0,0,0,L,1,11.099999999999966,75097.5,True,False,False,True
9636,L56815,299.2,310.2,1609,33.2,156,0,0,0,0,0,0,L,1,11.0,53418.8,True,False,False,True
9637,L56816,299.2,310.3,1507,41.3,158,0,0,0,0,0,0,L,1,11.100000000000023,62239.1,True,False,False,True
9638,L56817,299.2,310.3,1463,38.9,160,0,0,0,0,0,0,L,1,11.100000000000023,56910.7,True,False,False,True
9639,H39052,299.3,310.4,1393,44.9,162,0,0,0,0,0,0,H,1,11.099999999999966,62545.7,False,False,False,True
9640,L56819,299.3,310.4,1725,26.8,167,0,0,0,0,0,0,L,1,11.099999999999966,46230.0,True,False,False,True
9641,L56820,299.4,310.5,1514,36.1,169,0,0,0,0,0,0,L,1,11.100000000000023,54655.4,True,False,False,True
9642,L56821,299.3,310.4,1365,53.9,171,0,0,0,0,0,0,L,1,11.099999999999966,73573.5,True,False,False,True
9643,L56822,299.4,310.5,1372,46.3,173,0,0,0,0,0,0,L,1,11.100000000000023,63523.6,True,False,False,True
9644,L56823,299.4,310.4,1509,40.6,175,0,0,0,0,0,0,L,1,11.0,61265.4,True,False,False,True
9645,L56824,299.3,310.4,1629,32.6,177,0,0,0,0,0,0,L,1,11.099999999999966,53105.4,True,False,False,True
9646,L56825,299.4,310.5,1749,28.1,179,0,0,0,0,0,0,L,1,11.100000000000023,49146.9,True,False,False,True
9647,L56826,299.4,310.4,1582,31.7,181,0,0,0,0,0,0,L,1,11.0,50149.4,True,False,False,True
9648,L56827,299.2,310.2,1458,47.0,183,0,0,0,0,0,0,L,1,11.0,68526.0,True,False,False,True
9649,L56828,299.1,310.1,1416,41.2,185,0,0,0,0,0,0,L,1,11.0,58339.200000000004,True,False,False,True
9650,H39063,299.1,310.0,1657,33.1,187,0,0,0,0,0,0,H,1,10.899999999999977,54846.700000000004,False,False,False,True
9651,M24510,299.1,310.0,1437,41.1,192,0,0,0,0,0,0,M,1,10.899999999999977,59060.700000000004,False,True,False,True
9652,M24511,299.1,310.0,1580,36.0,195,0,0,0,0,0,0,M,1,10.899999999999977,56880.0,False,True,False,True
9653,M24512,299.0,310.0,1488,46.3,198,0,0,0,0,0,0,M,1,11.0,68894.4,False,True,False,True
9654,L56833,299.0,309.9,1373,55.7,201,1,0,0,0,1,0,L,1,10.899999999999977,76476.1,True,False,False,True
9655,L56834,299.1,310.0,1367,56.3,203,1,0,0,0,1,0,L,1,10.899999999999977,76962.09999999999,True,False,False,True
9656,H39069,299.1,310.0,1431,49.5,205,0,0,0,0,0,0,H,1,10.899999999999977,70834.5,False,False,False,True
9657,L56836,299.0,310.1,1623,33.0,210,0,0,0,0,0,0,L,1,11.100000000000023,53559.0,True,False,False,True
9658,L56837,299.0,310.0,1484,39.6,212,0,0,0,0,0,0,L,1,11.0,58766.4,True,False,False,True
9659,L56838,299.0,309.9,1548,34.5,214,0,0,0,0,0,0,L,1,10.899999999999977,53406.0,True,False,False,True
9660,L56839,298.9,309.8,1287,61.9,216,1,0,0,0,1,0,L,1,10.900000000000034,79665.3,True,False,False,True
9661,M24520,298.9,309.8,1392,43.1,218,0,0,0,0,0,0,M,1,10.900000000000034,59995.200000000004,False,True,False,True
9662,H39075,299.0,310.0,1458,44.9,221,0,0,0,0,0,0,H,1,11.0,65464.2,False,False,False,True
9663,M24522,299.1,310.1,1570,30.9,226,0,0,0,0,0,0,M,1,11.0,48513.0,False,True,False,True
9664,L56843,299.1,310.1,1435,48.8,229,1,0,0,0,1,0,L,1,11.0,70028.0,True,False,False,True
9665,L56844,299.1,310.2,1317,54.8,231,1,0,0,0,1,0,L,1,11.099999999999966,72171.59999999999,True,False,False,True
9666,L56845,299.2,310.3,1610,33.3,233,0,0,0,0,0,0,L,1,11.100000000000023,53612.99999999999,True,False,False,True
9667,M24526,299.1,310.3,1838,24.0,235,0,0,0,0,0,0,M,1,11.199999999999989,44112.0,False,True,False,True
9668,L56847,299.2,310.3,1352,48.9,238,1,0,0,0,1,0,L,1,11.100000000000023,66112.8,True,False,False,True
9669,L56848,299.1,310.3,1619,35.2,240,0,0,0,0,0,0,L,1,11.199999999999989,56988.8,True,False,False,True
9670,L56849,299.1,310.3,1619,31.1,242,0,0,0,0,0,0,L,1,11.199999999999989,50350.9,True,False,False,True
9671,L56850,299.0,310.2,1690,30.7,244,0,0,0,0,0,0,L,1,11.199999999999989,51883.0,True,False,False,True
9672,L56851,299.0,310.2,1412,44.1,246,0,0,0,0,0,0,L,1,11.199999999999989,62269.200000000004,True,False,False,True
9673,H39086,299.0,310.2,1744,31.5,0,0,0,0,0,0,0,H,1,11.199999999999989,54936.0,False,False,False,False
9674,M24533,299.0,310.1,1593,35.4,5,0,0,0,0,0,0,M,1,11.100000000000023,56392.2,False,True,False,False
9675,L56854,299.1,310.2,1695,29.6,8,0,0,0,0,0,0,L,1,11.099999999999966,50172.0,True,False,False,False
9676,M24535,299.0,310.2,1298,57.2,10,0,0,0,0,0,0,M,1,11.199999999999989,74245.6,False,True,False,False
9677,L56856,299.0,310.1,1886,21.2,13,0,0,0,0,0,0,L,1,11.100000000000023,39983.2,True,False,False,False
9678,L56857,299.0,310.1,2033,19.3,15,0,0,0,0,0,0,L,1,11.100000000000023,39236.9,True,False,False,False
9679,M24538,299.1,310.2,1711,28.1,17,0,0,0,0,0,0,M,1,11.099999999999966,48079.100000000006,False,True,False,False
9680,L56859,299.1,310.2,1598,33.4,20,0,0,0,0,0,0,L,1,11.099999999999966,53373.2,True,False,False,False
9681,L56860,299.1,310.1,1894,24.2,22,0,0,0,0,0,0,L,1,11.0,45834.799999999996,True,False,False,False
9682,M24541,299.1,310.1,1412,44.4,24,0,0,0,0,0,0,M,1,11.0,62692.799999999996,False,True,False,False
9683,L56862,299.1,310.0,1394,46.6,27,0,0,0,0,0,0,L,1,10.899999999999977,64960.4,True,False,False,False
9684,M24543,299.0,310.0,1338,56.4,29,0,0,0,0,0,0,M,1,11.0,75463.2,False,True,False,False
9685,H39098,298.9,309.9,1376,51.0,32,0,0,0,0,0,0,H,1,11.0,70176.0,False,False,False,False
9686,L56865,299.0,310.0,1360,48.1,37,0,0,0,0,0,0,L,1,11.0,65416.0,True,False,False,False
9687,L56866,299.1,310.1,1486,40.7,39,0,0,0,0,0,0,L,1,11.0,60480.200000000004,True,False,False,False
9688,M24547,299.1,310.1,1649,31.6,41,0,0,0,0,0,0,M,1,11.0,52108.4,False,True,False,False
9689,L56868,299.1,310.1,1367,45.6,44,0,0,0,0,0,0,L,1,11.0,62335.200000000004,True,False,False,False
9690,L56869,299.0,310.1,1362,59.5,46,0,0,0,0,0,0,L,1,11.100000000000023,81039.0,True,False,False,False
9691,M24550,298.9,310.0,1520,35.6,48,0,0,0,0,0,0,M,1,11.100000000000023,54112.0,False,True,False,False
9692,L56871,299.0,310.0,1582,31.9,51,0,0,0,0,0,0,L,1,11.0,50465.799999999996,True,False,True,False
9693,M24552,299.0,310.0,1667,30.0,53,0,0,0,0,0,0,M,1,11.0,50010.0,False,True,True,False
9694,L56873,298.9,310.0,1693,28.8,56,0,0,0,0,0,0,L,1,11.100000000000023,48758.4,True,False,True,False
9695,L56874,298.9,310.0,1559,33.4,58,0,0,0,0,0,0,L,1,11.100000000000023,52070.6,True,False,True,False
9696,L56875,298.9,309.9,1592,32.0,60,0,0,0,0,0,0,L,1,11.0,50944.0,True,False,True,False
9697,L56876,298.9,309.9,1404,39.8,62,0,0,0,0,0,0,L,1,11.0,55879.2,True,False,True,False
9698,M24557,298.8,309.8,1413,45.5,64,0,0,0,0,0,0,M,1,11.0,64291.5,False,True,True,False
9699,L56878,298.8,309.8,1663,28.2,67,0,0,0,0,0,0,L,1,11.0,46896.6,True,False,True,False
9700,L56879,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,L,1,11.0,54740.399999999994,True,False,True,False
9701,M24560,298.9,309.8,1353,53.7,71,0,0,0,0,0,0,M,1,10.900000000000034,72656.1,False,True,True,False
9702,L56881,298.8,309.8,1485,42.4,74,0,0,0,0,0,0,L,1,11.0,62964.0,True,False,True,False
9703,L56882,298.9,310.0,1633,31.2,76,0,0,0,0,0,0,L,1,11.100000000000023,50949.6,True,False,True,False
9704,L56883,298.9,310.0,1422,43.6,78,0,0,0,0,0,0,L,1,11.100000000000023,61999.200000000004,True,False,True,False
9705,L56884,298.9,310.1,1577,41.4,80,0,0,0,0,0,0,L,1,11.200000000000045,65287.799999999996,True,False,True,False
9706,L56885,298.9,310.0,1482,41.1,82,0,0,0,0,0,0,L,1,11.100000000000023,60910.200000000004,True,False,True,False
9707,M24566,299.0,310.1,1705,30.1,84,0,0,0,0,0,0,M,1,11.100000000000023,51320.5,False,True,True,False
9708,L56887,299.0,310.1,1699,32.9,87,0,0,0,0,0,0,L,1,11.100000000000023,55897.1,True,False,True,False
9709,L56888,299.0,310.1,1664,29.7,89,0,0,0,0,0,0,L,1,11.100000000000023,49420.799999999996,True,False,True,False
9710,M24569,299.0,310.0,1486,34.6,91,0,0,0,0,0,0,M,1,11.0,51415.6,False,True,True,False
9711,L56890,299.1,310.1,1336,61.3,94,0,0,0,0,0,0,L,1,11.0,81896.8,True,False,True,False
9712,H39125,299.1,310.1,1429,42.9,96,0,0,0,0,0,0,H,1,11.0,61304.1,False,False,True,False
9713,M24572,299.1,310.2,1456,48.4,101,0,0,0,0,0,0,M,1,11.099999999999966,70470.4,False,True,True,False
9714,L56893,299.1,310.2,1496,45.0,104,0,0,0,0,0,0,L,1,11.099999999999966,67320.0,True,False,True,False
9715,L56894,299.1,310.1,1894,20.1,106,0,0,0,0,0,0,L,1,11.0,38069.4,True,False,True,False
9716,L56895,299.1,310.1,1373,55.6,108,0,0,0,0,0,0,L,1,11.0,76338.8,True,False,True,False
9717,H39130,299.0,310.0,1387,45.2,110,0,0,0,0,0,0,H,1,11.0,62692.4,False,False,True,False
9718,L56897,298.9,309.9,1500,44.2,115,0,0,0,0,0,0,L,1,11.0,66300.0,True,False,True,False
9719,L56898,298.9,309.9,1517,36.6,117,0,0,0,0,0,0,L,1,11.0,55522.200000000004,True,False,True,False
9720,L56899,298.9,309.9,1309,56.2,119,0,0,0,0,0,0,L,1,11.0,73565.8,True,False,True,False
9721,M24580,298.9,309.9,1357,54.5,121,0,0,0,0,0,0,M,1,11.0,73956.5,False,True,True,False
9722,L56901,298.8,309.8,1490,40.6,124,0,0,0,0,0,0,L,1,11.0,60494.0,True,False,True,False
9723,H39136,298.8,309.8,1911,21.6,126,0,0,0,0,0,0,H,1,11.0,41277.600000000006,False,False,True,False
9724,L56903,298.8,309.8,1599,33.6,131,0,0,0,0,0,0,L,1,11.0,53726.4,True,False,True,False
9725,M24584,298.8,309.7,2098,19.0,133,0,0,0,0,0,0,M,1,10.899999999999977,39862.0,False,True,True,False
9726,M24585,298.7,309.7,1629,27.9,136,0,0,0,0,0,0,M,1,11.0,45449.1,False,True,True,False
9727,L56906,298.8,309.8,1557,37.2,139,0,0,0,0,0,0,L,1,11.0,57920.4,True,False,True,False
9728,L56907,298.8,309.8,1461,39.4,141,0,0,0,0,0,0,L,1,11.0,57563.4,True,False,True,False
9729,L56908,298.8,309.8,1563,33.7,143,0,0,0,0,0,0,L,1,11.0,52673.100000000006,True,False,True,False
9730,L56909,298.7,309.8,1695,29.0,145,0,0,0,0,0,0,L,1,11.100000000000023,49155.0,True,False,True,False
9731,L56910,298.8,310.0,1528,36.7,147,0,0,0,0,0,0,L,1,11.199999999999989,56077.600000000006,True,False,True,False
9732,L56911,298.8,310.0,1389,49.6,149,0,0,0,0,0,0,L,1,11.199999999999989,68894.40000000001,True,False,True,False
9733,L56912,298.9,310.0,2231,17.4,151,0,0,0,0,0,0,L,1,11.100000000000023,38819.399999999994,True,False,False,True
9734,M24593,298.9,310.1,1442,42.9,153,0,0,0,0,0,0,M,1,11.200000000000045,61861.799999999996,False,True,False,True
9735,H39148,298.9,310.1,1458,44.3,156,0,0,0,0,0,0,H,1,11.200000000000045,64589.399999999994,False,False,False,True
9736,L56915,299.0,310.1,1444,47.7,161,0,0,0,0,0,0,L,1,11.100000000000023,68878.8,True,False,False,True
9737,M24596,298.9,310.0,1348,58.2,163,0,0,0,0,0,0,M,1,11.100000000000023,78453.6,False,True,False,True
9738,L56917,298.9,310.0,1791,27.6,166,0,0,0,0,0,0,L,1,11.100000000000023,49431.600000000006,True,False,False,True
9739,L56918,299.0,310.0,1509,38.0,168,0,0,0,0,0,0,L,1,11.0,57342.0,True,False,False,True
9740,L56919,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,L,1,11.100000000000023,64993.5,True,False,False,True
9741,M24600,298.9,310.1,1655,31.5,172,0,0,0,0,0,0,M,1,11.200000000000045,52132.5,False,True,False,True
9742,L56921,298.9,310.1,1495,42.9,175,0,0,0,0,0,0,L,1,11.200000000000045,64135.5,True,False,False,True
9743,L56922,298.9,310.2,1623,37.2,177,0,0,0,0,0,0,L,1,11.300000000000011,60375.600000000006,True,False,False,True
9744,L56923,298.9,310.2,1562,42.5,179,0,0,0,0,0,0,L,1,11.300000000000011,66385.0,True,False,False,True
9745,L56924,298.8,310.1,1574,36.2,181,0,0,0,0,0,0,L,1,11.300000000000011,56978.8,True,False,False,True
9746,L56925,298.8,310.0,1611,32.4,183,0,0,0,0,0,0,L,1,11.199999999999989,52196.399999999994,True,False,False,True
9747,L56926,298.8,310.0,1403,45.6,185,0,0,0,0,0,0,L,1,11.199999999999989,63976.8,True,False,False,True
9748,L56927,298.8,310.1,1481,47.4,187,0,0,0,0,0,0,L,1,11.300000000000011,70199.4,True,False,False,True
9749,M24608,298.9,310.1,1441,41.2,189,0,0,0,0,0,0,M,1,11.200000000000045,59369.200000000004,False,True,False,True
9750,H39163,298.8,310.1,1483,45.4,192,0,0,0,0,0,0,H,1,11.300000000000011,67328.2,False,False,False,True
9751,L56930,298.7,310.0,1555,32.6,197,0,0,0,0,0,0,L,1,11.300000000000011,50693.0,True,False,False,True
9752,L56931,298.6,309.9,1615,28.8,199,0,0,0,0,0,0,L,1,11.299999999999955,46512.0,True,False,False,True
9753,L56932,298.6,309.8,1561,32.6,201,0,0,0,0,0,0,L,1,11.199999999999989,50888.600000000006,True,False,False,True
9754,L56933,298.5,309.8,1593,35.1,203,0,0,0,0,0,0,L,1,11.300000000000011,55914.3,True,False,False,True
9755,M24614,298.5,309.7,1552,34.0,205,0,0,0,0,0,0,M,1,11.199999999999989,52768.0,False,True,False,True
9756,H39169,298.5,309.7,1561,35.3,208,0,0,0,0,0,0,H,1,11.199999999999989,55103.299999999996,False,False,False,True
9757,L56936,298.6,309.8,1597,35.9,213,0,0,0,0,0,0,L,1,11.199999999999989,57332.299999999996,True,False,False,True
9758,M24617,298.6,309.9,1517,34.0,215,0,0,0,0,0,0,M,1,11.299999999999955,51578.0,False,True,False,True
9759,L56938,298.6,309.8,2271,16.2,218,1,1,0,0,0,0,L,1,11.199999999999989,36790.2,True,False,False,True
9760,L56939,298.5,309.7,1613,36.7,0,0,0,0,0,0,0,L,1,11.199999999999989,59197.100000000006,True,False,False,False
9761,M24620,298.5,309.6,1509,47.3,2,0,0,0,0,0,0,M,1,11.100000000000023,71375.7,False,True,False,False
9762,L56941,298.6,309.7,1703,26.1,5,0,0,0,0,0,0,L,1,11.099999999999966,44448.3,True,False,False,False
9763,L56942,298.6,309.7,1925,22.1,7,0,0,0,0,0,0,L,1,11.099999999999966,42542.5,True,False,False,False
9764,M24623,298.6,309.6,1635,29.7,9,0,0,0,0,0,0,M,1,11.0,48559.5,False,True,False,False
9765,L56944,298.5,309.5,1294,66.7,12,1,0,0,1,0,0,L,1,11.0,86309.8,True,False,False,False
9766,L56945,298.6,309.6,1472,39.1,14,0,0,0,0,0,0,L,1,11.0,57555.200000000004,True,False,False,False
9767,H39180,298.6,309.6,1449,42.5,16,0,0,0,0,0,0,H,1,11.0,61582.5,False,False,False,False
9768,L56947,298.6,309.6,1563,35.0,21,0,0,0,0,0,0,L,1,11.0,54705.0,True,False,False,False
9769,L56948,298.6,309.6,1611,35.7,23,0,0,0,0,0,0,L,1,11.0,57512.700000000004,True,False,False,False
9770,L56949,298.6,309.6,1386,48.6,25,0,0,0,0,0,0,L,1,11.0,67359.6,True,False,False,False
9771,H39184,298.6,309.5,1584,31.8,27,0,0,0,0,0,0,H,1,10.899999999999977,50371.200000000004,False,False,False,False
9772,M24631,298.7,309.6,1424,50.4,32,0,0,0,0,0,0,M,1,10.900000000000034,71769.59999999999,False,True,False,False
9773,L56952,298.5,309.5,1561,34.8,35,0,0,0,0,0,0,L,1,11.0,54322.799999999996,True,False,False,False
9774,L56953,298.5,309.4,1560,37.9,37,0,0,0,0,0,0,L,1,10.899999999999977,59124.0,True,False,False,False
9775,H39188,298.6,309.5,1375,41.0,39,0,0,0,0,0,0,H,1,10.899999999999977,56375.0,False,False,False,False
9776,M24635,298.6,309.5,1684,27.8,44,0,0,0,0,0,0,M,1,10.899999999999977,46815.200000000004,False,True,False,False
9777,M24636,298.6,309.6,1397,54.1,47,0,0,0,0,0,0,M,1,11.0,75577.7,False,True,False,False
9778,L56957,298.6,309.6,1387,57.6,50,0,0,0,0,0,0,L,1,11.0,79891.2,True,False,False,False
9779,H39192,298.7,309.7,1311,54.5,52,0,0,0,0,0,0,H,1,11.0,71449.5,False,False,True,False
9780,L56959,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,L,1,11.0,54625.8,True,False,True,False
9781,M24640,298.8,309.8,1477,46.7,59,0,0,0,0,0,0,M,1,11.0,68975.90000000001,False,True,True,False
9782,L56961,298.8,309.9,1441,41.6,62,0,0,0,0,0,0,L,1,11.099999999999966,59945.6,True,False,True,False
9783,L56962,298.7,309.9,1404,47.1,64,0,0,0,0,0,0,L,1,11.199999999999989,66128.40000000001,True,False,True,False
9784,H39197,298.8,309.9,1466,44.6,66,0,0,0,0,0,0,H,1,11.099999999999966,65383.6,False,False,True,False
9785,M24644,298.7,309.8,1435,48.8,71,0,0,0,0,0,0,M,1,11.100000000000023,70028.0,False,True,True,False
9786,H39199,298.7,309.7,1697,29.8,74,0,0,0,0,0,0,H,1,11.0,50570.6,False,False,True,False
9787,M24646,298.7,309.6,1738,27.3,79,0,0,0,0,0,0,M,1,10.900000000000034,47447.4,False,True,True,False
9788,H39201,298.6,309.5,1420,50.4,82,0,0,0,0,0,0,H,1,10.899999999999977,71568.0,False,False,True,False
9789,M24648,298.5,309.5,1535,39.8,87,0,0,0,0,0,0,M,1,11.0,61092.99999999999,False,True,True,False
9790,L56969,298.6,309.6,1715,28.4,90,0,0,0,0,0,0,L,1,11.0,48706.0,True,False,True,False
9791,L56970,298.6,309.5,1483,43.2,92,0,0,0,0,0,0,L,1,10.899999999999977,64065.600000000006,True,False,True,False
9792,M24651,298.5,309.4,1521,37.5,94,0,0,0,0,0,0,M,1,10.899999999999977,57037.5,False,True,True,False
9793,H39206,298.5,309.4,1573,36.0,97,0,0,0,0,0,0,H,1,10.899999999999977,56628.0,False,False,True,False
9794,H39207,298.5,309.4,1414,46.7,102,0,0,0,0,0,0,H,1,10.899999999999977,66033.8,False,False,True,False
9795,L56974,298.5,309.3,1590,33.9,107,0,0,0,0,0,0,L,1,10.800000000000011,53901.0,True,False,True,False
9796,L56975,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,L,1,10.800000000000011,53721.3,True,False,True,False
9797,H39210,298.4,309.3,1694,30.9,111,0,0,0,0,0,0,H,1,10.900000000000034,52344.6,False,False,True,False
9798,M24657,298.4,309.2,1597,33.5,116,0,0,0,0,0,0,M,1,10.800000000000011,53499.5,False,True,True,False
9799,L56978,298.5,309.3,1471,44.7,119,0,0,0,0,0,0,L,1,10.800000000000011,65753.7,True,False,True,False
9800,M24659,298.5,309.3,1551,34.7,121,0,0,0,0,0,0,M,1,10.800000000000011,53819.700000000004,False,True,True,False
9801,H39214,298.5,309.3,1421,50.3,124,0,0,0,0,0,0,H,1,10.800000000000011,71476.3,False,False,True,False
9802,M24661,298.4,309.3,1496,45.6,129,0,0,0,0,0,0,M,1,10.900000000000034,68217.6,False,True,True,False
9803,H39216,298.4,309.3,1984,19.2,132,0,0,0,0,0,0,H,1,10.900000000000034,38092.799999999996,False,False,True,False
9804,L56983,298.4,309.2,1692,29.8,137,0,0,0,0,0,0,L,1,10.800000000000011,50421.6,True,False,True,False
9805,L56984,298.4,309.1,1467,42.5,139,0,0,0,0,0,0,L,1,10.700000000000045,62347.5,True,False,True,False
9806,L56985,298.4,309.2,1651,28.5,141,0,0,0,0,0,0,L,1,10.800000000000011,47053.5,True,False,True,False
9807,L56986,298.3,309.1,1417,60.5,143,0,0,0,0,0,0,L,1,10.800000000000011,85728.5,True,False,True,False
9808,L56987,298.2,309.0,1413,55.0,145,0,0,0,0,0,0,L,1,10.800000000000011,77715.0,True,False,True,False
9809,M24668,298.2,309.0,1441,44.2,147,0,0,0,0,0,0,M,1,10.800000000000011,63692.200000000004,False,True,True,False
9810,M24669,298.2,309.0,1353,50.3,150,0,0,0,0,0,0,M,1,10.800000000000011,68055.9,False,True,True,False
9811,L56990,298.1,309.0,1502,40.9,153,0,0,0,0,0,0,L,1,10.899999999999977,61431.799999999996,True,False,False,True
